X,Y,building,addr:street,addr:housenumber,addr:postcode,addr:city,addr:state,name,nycdoitt:bin,height,building:levels,start_date,roof:shape,building:colour,roof:material,building:material,building:part,condo,roof:colour,addr:country,number_of_apartments,addr:housename,website,addr:place,wikidata
-72.6737468873516,40.9391184499369,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6742577119843,40.9386045499326,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.675004651261,40.938824450124,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6753445992666,40.9388654999345,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6744930486039,40.9389954499114,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6754654219726,40.9391231014773,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6752357919569,40.9393140992993,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.674873806234,40.9393387298438,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6735815510942,40.9396418465759,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6746676384296,40.9395939491015,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6740494992359,40.9399018456941,apartments,Alders Gate,1,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-73.9025643638973,40.9365052995971,apartments,Alexander Street,1,10701,Yonkers,NY,Hudson Park North,,,,,,,,,,,,,,,,,
-73.9922939176963,40.7166697078877,apartments,Allen Street,45,10002,New York,,,1075792,40,14,,flat,#D1C1B4,concrete,brick,yes,,#797671,,,,,,
-73.2053456059282,40.7912678948786,apartments,Allyn Lane,515,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.2073006647398,40.7913863495429,apartments,Allyn Lane,606,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-72.6706883974986,40.9488789498832,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6712868044903,40.9491373614283,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6739223413557,40.9472647045823,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6734231921187,40.9477082989267,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6728483118158,40.9480404000409,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6725805194795,40.9485650072053,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6725161324527,40.9491156197264,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6719536978375,40.9494109999199,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6726713913242,40.9496621997694,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6719683529058,40.9499396999248,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6728258971241,40.95020581414,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6722034141783,40.950464259968,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6725882511898,40.9509652000388,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6729173857632,40.9507325496927,apartments,Amen Corner,3601,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.9278878296267,40.8911435611986,apartments,Amesworth Court,20,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9285492831753,40.8914572700587,apartments,Amesworth Court,27,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.92821389288,40.8919984497985,apartments,Amesworth Court,3,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.927600853835,40.8916159081325,apartments,Amesworth Court,9,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-73.9634483639724,40.8040280416993,apartments,Amsterdam Avenue,1046,10025,,,,1082738,21.7,6,,,,,,,,,,,,,,
-73.9844093509983,40.7753283792243,apartments,Amsterdam Avenue,150,10023,New York,NY,Aire,1088576,,,2010,,,,,,,,,,,http://www.aireny.com/,,
-73.9839095553607,40.7759981449488,apartments,Amsterdam Avenue,170,10023,New York,,,1030346,,49,,,,,,,,,,,,,,
-73.9844958654414,40.7767164499671,apartments,Amsterdam Avenue,194,10023,,,,1070721,90,29,,flat,#C1B994,concrete,brick,,,,,,,,,
-73.2618094067193,40.7050805877627,apartments,Anchor Lane,144,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.26237435,40.7051175000079,apartments,Anchor Lane,155,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2629511708006,40.7056181251805,apartments,Anchor Lane,163,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2629095400183,40.7059987004826,apartments,Anchor Lane,175,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-72.7499698024594,40.8038669000477,apartments,Andrea Court,10,11940,East Moriches,,,,,,,,,,,,,,,,,,,
-74.0514334185925,41.4147117998148,apartments,Angola Road,,12518,Cornwall,,Angola Rd Apartments,,,,,,,,,,,,,,,,,
-73.3049088923916,40.7188200999626,apartments,Anthony Drive,11,11795,West Islip,,,,,,,,,,,,,,,,,,,
-73.3042817949808,40.7188146213162,apartments,Anthony Drive,2,11795,West Islip,,,,,,,,,,,,,,,,,,,
-73.4872850466356,40.7416956500183,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.4876594197224,40.7414115996196,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.488241047722,40.7414477000418,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.4872134041346,40.7421319499779,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.4877266706531,40.7419813499154,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.488812302278,40.7414882999582,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.4894051,40.741531,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.48859765,40.74185075,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.4898524,40.7417009,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.4895942625533,40.7421113001061,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.48747012025,40.7425330000495,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.4881225,40.7429532,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.48884095,40.7422084,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.48846815,40.74253355,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.48921255,40.7424526,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-73.4887772018987,40.7428381499963,apartments,Apollo Circle,,11714,Bethpage,,,,,,,,,,,,,,,,,,,
-72.9989118959112,40.903039149974,apartments,Appomattox Court,1,11727,Coram,,,,,,,,,,,,,,,,,,,
-72.9980467475445,40.9030589529673,apartments,Appomattox Court,12,11727,Coram,,,,,,,,,,,,,,,,,,,
-72.998479493694,40.9027239004963,apartments,Appomattox Court,5,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.4190215567602,40.7581505205559,apartments,Apricot Court,14,11747,Melville,,,,,,,,,,,,,,,,,,,
-73.418957243151,40.7576915356301,apartments,Apricot Court,20,11747,Melville,,,,,,,,,,,,,,,,,,,
-73.4179432626219,40.7577591730388,apartments,Apricot Court,25,11747,Melville,,,,,,,,,,,,,,,,,,,
-73.4180360624564,40.7581886421104,apartments,Apricot Court,9,11747,Melville,,,,,,,,,,,,,,,,,,,
-73.1817785086704,40.8111472254971,apartments,Arielle Court,1,11749,Islandia,,,,,,,,,,,,,,,,,,,
-73.18257495,40.81117325,apartments,Arielle Court,1,11749,Islandia,,,,,,,,,,,,,,,,,,,
-73.1834002492222,40.8111825500132,apartments,Arielle Court,1,11749,Islandia,,,,,,,,,,,,,,,,,,,
-73.18176375,40.8115379,apartments,Arielle Court,1,11749,Islandia,,,,,,,,,,,,,,,,,,,
-73.1825392195121,40.811546499582,apartments,Arielle Court,1,11749,Islandia,,,,,,,,,,,,,,,,,,,
-73.1833880492273,40.8115746500137,apartments,Arielle Court,1,11749,Islandia,,,,,,,,,,,,,,,,,,,
-73.9061189257372,40.9068676375688,apartments,Arlington Avenue,5700,10471,,,,2086319,55.6,,,,,,,,,,,,,,,
-73.9057580086215,40.9079948645484,apartments,Arlington Avenue,5800,10471,,,,2086320,59.7,,,,,,,,,,,,,,,
-77.8037130579029,43.1112601185389,apartments,Arthurian Way,1,14514,North Chili,ny,Kings Crossing,,,,,,,,,,,,,,,,,
-77.8042228687891,43.1112754454075,apartments,Arthurian Way,11,14514,North Chili,ny,Kings Crossing,,,,,,,,,,,,,,,,,
-77.803834436325,43.1112626773549,apartments,Arthurian Way,3,14514,North Chili,ny,Kings Crossing,,,,,,,,,,,,,,,,,
-77.8039189430147,43.1112664712164,apartments,Arthurian Way,5,14514,North Chili,ny,Kings Crossing,,,,,,,,,,,,,,,,,
-77.8039950775979,43.1112698580656,apartments,Arthurian Way,7,14514,North Chili,ny,Kings Crossing,,,,,,,,,,,,,,,,,
-77.8040998010584,43.1112707294388,apartments,Arthurian Way,9,14514,North Chili,ny,Kings Crossing,,,,,,,,,,,,,,,,,
-72.9352314989866,40.8790993997673,apartments,Artist Lake Drive,119,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9361970832977,40.8809034903908,apartments,Artist Lake Drive,12,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9345095773338,40.8792182718908,apartments,Artist Lake Drive,127,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9339621402602,40.8789714999163,apartments,Artist Lake Drive,134,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9343818782512,40.8787068319238,apartments,Artist Lake Drive,149,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9357733522319,40.8812003501301,apartments,Artist Lake Drive,18,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.93733542615,40.8783813430762,apartments,Artist Lake Drive,215,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9361915975662,40.8791909498758,apartments,Artist Lake Drive,249,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9368831543772,40.87907775068,apartments,Artist Lake Drive,259,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9352334384943,40.8810466043663,apartments,Artist Lake Drive,26,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9352170430114,40.8785807414002,apartments,Artist Lake Drive,292,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9365044135798,40.8782692965158,apartments,Artist Lake Drive,292,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9366589284526,40.8787216553164,apartments,Artist Lake Drive,292,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9375481484221,40.8793124520842,apartments,Artist Lake Drive,292,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9370615997459,40.8797096999459,apartments,Artist Lake Drive,302,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9363697702626,40.8798260586949,apartments,Artist Lake Drive,318,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9382420077181,40.880103057433,apartments,Artist Lake Drive,326,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.93863580327,40.8800579995072,apartments,Artist Lake Drive,336,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9393781932205,40.8799585008384,apartments,Artist Lake Drive,339,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.939834086218,40.8798944492674,apartments,Artist Lake Drive,347,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9405171515826,40.8798114497823,apartments,Artist Lake Drive,358,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9409182014869,40.8797659994522,apartments,Artist Lake Drive,365,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9414916610276,40.8797063000235,apartments,Artist Lake Drive,375,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9353588022363,40.8805271501128,apartments,Artist Lake Drive,47,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9346975306567,40.8806365990219,apartments,Artist Lake Drive,56,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9344256138871,40.8801367550344,apartments,Artist Lake Drive,62,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9346206540232,40.879602350238,apartments,Artist Lake Drive,82,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.935339550489,40.8794832000676,apartments,Artist Lake Drive,91,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-73.0626600100189,40.7958097004568,apartments,Ash Lane,228,11741,Holbrook,,,,,,,,,,,,,,,,,,,
-73.0620225616299,40.7958304658618,apartments,Ash Lane,229,11741,Holbrook,,,,,,,,,,,,,,,,,,,
-73.0613553383292,40.7960477048494,apartments,Ash Lane,230,11741,Holbrook,,,,,,,,,,,,,,,,,,,
-73.0612551843541,40.7965124914796,apartments,Ash Lane,231,11741,Holbrook,,,,,,,,,,,,,,,,,,,
-73.0620259143353,40.7965292660542,apartments,Ash Lane,233,11741,Holbrook,,,,,,,,,,,,,,,,,,,
-73.0624283985883,40.7969237903101,apartments,Ash Lane,234,11741,Holbrook,,,,,,,,,,,,,,,,,,,
-73.0624996457325,40.7976555502196,apartments,Ash Lane,236,11741,Holbrook,,,,,,,,,,,,,,,,,,,
-73.2730409806039,40.8352142983662,apartments,Ashley Cir,1,11725,Commack,,,,,,,,,,,,,,,,,,,
-73.272577374187,40.8346599553723,apartments,Ashley Cir,12,11725,Commack,,,,,,,,,,,,,,,,,,,
-73.2727158041044,40.8341434743185,apartments,Ashley Cir,15,11725,Commack,,,,,,,,,,,,,,,,,,,
-73.2736145120861,40.8341955193382,apartments,Ashley Cir,27,11725,Commack,,,,,,,,,,,,,,,,,,,
-73.2744491307817,40.8344545902899,apartments,Ashley Cir,34,11725,Commack,,,,,,,,,,,,,,,,,,,
-73.273133829688,40.834636013568,apartments,Ashley Cir,41,11725,Commack,,,,,,,,,,,,,,,,,,,
-73.2735838326925,40.834818476718,apartments,Ashley Cir,43,11725,Commack,,,,,,,,,,,,,,,,,,,
-73.2741331480066,40.8349724623203,apartments,Ashley Cir,53,11725,Commack,,,,,,,,,,,,,,,,,,,
-73.2724089084533,40.8350609258995,apartments,Ashley Cir,7,11725,Commack,,,,,,,,,,,,,,,,,,,
-73.5035230638751,40.6939965004423,apartments,Aspen Court,,11793,Wantagh,,,,,,,,,,,,,,,,,,,
-73.5033159259696,40.6942996498389,apartments,Aspen Court,,11793,Wantagh,,,,,,,,,,,,,,,,,,,
-73.5036806976225,40.6943500999453,apartments,Aspen Court,,11793,Wantagh,,,,,,,,,,,,,,,,,,,
-75.9651233461691,43.9799467991236,apartments,Aspen Ln,15029,,,,,,,2,,,,,,,,,,,,,,
-75.9650989,43.9803932,apartments,Aspen Ln,15046,13601,Watertown,NY,,,,2,,,,,,,,,,,,,,
-75.96406315,43.9810501,apartments,Aspen Ln,15118,13601,Watertown,NY,,,,2,,,,,,,,,,,,,,
-75.9634881062257,43.9809729842558,apartments,Aspen Ln,15125,13601,Watertown,NY,,,,2,,,,,,,,,,,,,,
-75.9637692080977,43.9814817499464,apartments,Aspen Ln,15152,13601,Watertown,NY,,,,2,,,,,,,,,,,,,,
-75.9632397290774,43.9815230149638,apartments,Aspen Ln,15153,13601,Watertown,NY,,,,2,,,,,,,,,,,,,,
-75.96367205,43.9818588,apartments,Aspen Ln,15178,13601,Watertown,NY,,,,2,,,,,,,,,,,,,,
-75.96314125,43.982053,apartments,Aspen Ln,15195,13601,Watertown,NY,,,,2,,,,,,,,,,,,,,
-73.345023007808,40.696427350307,apartments,Athens Court,26,11704,West Babylon,,,,,,,,,,,,,,,,,,,
-73.3449802090717,40.6962102085803,apartments,Athens Court,40,11704,West Babylon,,,,,,,,,,,,,,,,,,,
-73.3446839629288,40.696323750257,apartments,Athens Court,41,11704,West Babylon,,,,,,,,,,,,,,,,,,,
-73.6332587288073,40.7137393298483,apartments,Atlantic Avenue,115,,Hempstead,NY,,,,,,,,,,,,,,,,,,
-73.9836168,40.720597,apartments,Attorney Street,155,10002,New York,,,1004278,19,6,2016,flat,#314D63,concrete,,,,,,,,,,
-72.6709667025433,40.9441518002275,apartments,Augusta Alley,2004,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6711235028489,40.9447351708017,apartments,Augusta Alley,2004,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6713618800714,40.9453061359352,apartments,Augusta Alley,2004,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6717691012795,40.9458050500946,apartments,Augusta Alley,2004,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6717810704565,40.9482817922202,apartments,Augusta Alley,2004,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6719960502476,40.9465671500096,apartments,Augusta Alley,2004,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.6724427340655,40.9471768192483,apartments,Augusta Alley,2004,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-72.672473288738,40.9478068733952,apartments,Augusta Alley,2004,11901,Riverhead,,,,,,,,,,,,,,,,,,,
-73.3334135567963,40.734918688458,apartments,August Road,1593,11703,North Babylon,,,,,,,,,,,,,,,,,,,
-73.2499550659892,40.7270468403613,apartments,Autumn Court,104,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-72.7940526430403,40.8632284304717,apartments,Ava Court,37,11949,Manorville,,,,,,,,,,,,,,,,,,,
-72.7934085132935,40.863164147502,apartments,Ava Court,41,11949,Manorville,,,,,,,,,,,,,,,,,,,
-72.7930885960239,40.862761795784,apartments,Ava Court,47,11949,Manorville,,,,,,,,,,,,,,,,,,,
-72.793288534184,40.862351800784,apartments,Ava Court,50,11949,Manorville,,,,,,,,,,,,,,,,,,,
-73.0020058328733,40.887753947415,apartments,Avalon Pines Drive,1411,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.9849305057267,40.7247594002245,apartments,Avenue A,63,10009,,,,1077559,56.0,21,,flat,#9D836C,concrete,brick,yes,,#757569,,,,,,
-73.9753275902514,40.7297085001148,apartments,Avenue C,271,10009,,,,1082644,34.9,14,,flat,#908268,concrete,brick,,,,,,,,,
-73.9744764196454,40.7308751000537,apartments,Avenue C,309,10009,,,,1082850,43,14,,flat,#908268,concrete,brick,,,,,,,,,
-73.9753879690734,40.7238355839811,apartments,Avenue D,118,10009,,,,1077541,40,13,1949,flat,#A29078,concrete,brick,yes,,#807B67,,,,,,
-73.9738829564554,40.7259408453488,apartments,Avenue D,178,10009,,,,1077545,43,14,1949,flat,#A29078,concrete,brick,yes,,#807B67,,,,,,
-73.9763778128874,40.7210742597494,apartments,Avenue D,40,10009,,,,1078058,37.5,14,,flat,#B99C7A,concrete,brick,yes,,#908E77,,,,,,
-73.9759849887866,40.722903446898,apartments,Avenue D,90,10009,,,,1077551,43,14,1949,flat,#A29078,concrete,brick,yes,,#807B67,,,,,,
-73.971786631153,40.62672069733,apartments,Avenue I,515,,Brooklyn,,,3170454,20.1,,,,,,,,,,US,,,,,
-73.9655880679816,40.6250443566367,apartments,Avenue J,1013,,Brooklyn,,,3171000,20.5,,,,,,,,,,US,,,,,
-73.9633329582166,40.6222869059763,apartments,Avenue K,1202,11230,,,,3180226,14.2,,,,,,,,,,,,,,,
-73.957214095896,40.6209969953104,apartments,Avenue L,1819,11230,Brooklyn,,,3180501,20.2,,,,,,,,,,US,,,,,
-73.9555820029889,40.6162944926797,apartments,Avenue N,1901,,Brooklyn,,,3181131,19.6,,,,,,,,,,US,,,,,
-73.9536777490216,40.6159534864811,apartments,Avenue N,2016,11210,Brooklyn,,,3210674,19.8,,,,,,,,,,US,,Avenue N,,,
-73.9532997879009,40.6112407843254,apartments,Avenue P,2001,11210,Brooklyn,,,3182092,19.3,,,,,,,,,,US,,,,,
-73.9529190377705,40.6113316997568,apartments,Avenue P,2019,11210,,,,3182090,9.1,,,,,,,,,,,,,,,
-73.983798854757,40.5934428504172,apartments,Avenue V,18,11223,Brooklyn,,Marlboro Houses 4,3322137,25.5,,,,,,,,,,US,,,,,
-73.9830164627375,40.5931369941747,apartments,Avenue V,30,11223,Brooklyn,,Marlboro Houses 2,3322143,49.0,,,,,,,,,,US,,,,,
-73.9834234565562,40.5914528005128,apartments,Avenue W,17,11223,Brooklyn,,Marlboro Houses 8,3322144,26.1,,,,,,,,,,US,,,,,
-73.9827845139221,40.5919104944026,apartments,Avenue W,29,11223,Brooklyn,,Marlboro Houses 1,3322145,49.8,,,,,,,,,,US,,,,,
-73.9820727684097,40.5918106999939,apartments,Avenue W,49-61,11223,Brooklyn,,Marlboro Houses 9,3322146,25.7,,,,,,,,,,US,,,,,
-73.9816532864722,40.5918524500293,apartments,Avenue W,63,11223,Brooklyn,,Marlboro Houses 10,3322147,25.6,,,,,,,,,,US,,,,,
-73.9795943960631,40.5898936001203,apartments,Avenue X,105,11223,Brooklyn,NY,Marlboro Houses 27,3322158,25.3,,,,,,,,,,US,,Marlboro Houses 27,,,
-73.9800674500075,40.5898433000414,apartments,Avenue X,2369,11223,Brooklyn,NY,Marlboro Houses 28,3322171,25.4,,,,,,,,,,US,,Marlboro Houses 28,,,
-73.9575001049777,40.5882007897325,apartments,Avenue Z,1213,11235,Brookklyn,,,3203890,20.9,,,,,,,,,,US,,,,,
-73.9566967262746,40.588038853075,apartments,Avenue Z,1237,,Brookklyn,,,3203889,20.0,,,,,,,,,,US,,,,,
-73.9731877682584,40.5854685985832,apartments,Avenue Z,556,11223,Brooklyn,NY,,3320724,20.0,,,,,,,,,,,,,,,
-73.9690968372696,40.5859716488995,apartments,Avenue Z,662,11223,Brooklyn,NY,,3320730,19.2,7,,,,,,,,,,,,,,
-73.9728250599857,40.5861804369835,apartments,Avenue Z,,11223,Brooklyn,NY,,3336554,20.1,,,,,,,,,,,,,,,
-73.1366305941468,40.858967346506,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1364482084195,40.859268083739,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1374137039987,40.8587883498457,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1371880332389,40.8591095005419,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1377951858442,40.8590106402463,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1379601162376,40.8593417512093,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1359822299298,40.8594961995723,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.136531033444,40.8597900010023,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1368359878851,40.8594086845967,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1375165288004,40.8593794326269,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1371896153929,40.8597099002964,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.137928885922,40.859747280991,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1369932751275,40.8600395784291,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1375368644456,40.8600274566367,apartments,Avery Court,58,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-72.8918520574312,40.9162517185992,apartments,Aylesbury Court,428,11961,Ridge,,,,,,,,,,,,,,,,,,,
-72.8924196457714,40.9169508740323,apartments,Aylesbury Court,428,11961,Ridge,,,,,,,,,,,,,,,,,,,
-72.8927898432082,40.9167840023185,apartments,Aylesbury Court,428,11961,Ridge,,,,,,,,,,,,,,,,,,,
-72.8926523854438,40.9173193769405,apartments,Aylesbury Court,428,11961,Ridge,,,,,,,,,,,,,,,,,,,
-77.4736553756027,43.0773452425961,apartments,Ayrault Road,55,14450,Fairport,NY,,,,,,,,,,,,,US,,,,,
-77.4736580003252,43.0777245507533,apartments,Ayrault Road,55,14450,Fairport,NY,,,,,,,,,,,,,US,,,,,
-77.4742973649023,43.0777137139014,apartments,Ayrault Road,55,14450,Fairport,NY,,,,,,,,,,,,,US,,,,,
-77.4739339346482,43.0779577647897,apartments,Ayrault Road,55,14450,Fairport,NY,,,,,,,,,,,,,US,,,,,
-77.4755165350764,43.0778730966037,apartments,Ayrault Road,55,14450,Fairport,NY,,,,,,,,,,,,,US,,,,,
